"","x"
"1305",246.948193972639
"1306",184.181223846337
"1307",96.1297540284697
"1308",105.775366615782
"1309",165.673879832354
"1310",168.761936135695
"1311",152.213198503141
"1312",169.633300667635
"1313",273.999971494219
"1314",562.4469601127
"1315",517.062902397512
"1316",355.806560578262
"1317",253.149577963523
"1318",177.034429515055
"1319",111.458742876323
"1320",66.9399790052543
"1321",26.7116683262378
"1322",6.83558431759915
"1323",3.45625927838579
"1324",2.39088117440286
"1325",4.38358025652135
"1326",21.9964398041091
"1327",90.9141336784052
"1328",243.225496463071
"1329",375.506482863698
"1330",196.680431139993
"1331",106.931625943253
"1332",112.171773277891
"1333",148.488555339685
"1334",154.823597525776
"1335",159.462608643652
"1336",181.837662102939
"1337",288.869467057958
"1338",544.437169853448
"1339",490.740937883451
"1340",348.72980642326
"1341",163.031798742321
"1342",207.106984179421
"1343",139.186052044148
"1344",89.312449105899
"1345",34.0189310045367
"1346",13.5412201498395
"1347",5.40272033118762
"1348",4.75676180061545
"1349",4.23445557804478
"1350",22.7766755682794
"1351",98.245309965515
"1352",285.27201315549
"1353",456.426919781528
"1354",246.273637275935
"1355",132.415547513555
"1356",137.433145903193
"1357",168.173370519795
"1358",150.995370536038
"1359",146.252517767097
"1360",165.54141147336
"1361",239.507389466454
"1362",461.58556438526
"1363",482.56425843288
"1364",358.92342156184
"1365",281.253323998291
"1366",203.833536753387
"1367",140.615032335891
"1368",89.5802986824142
"1369",44.292966561642
"1370",16.9308578811923
"1371",9.31897087014548
"1372",4.25385319064796
"1373",4.9089942279813
"1374",25.1212281834682
"1375",114.962032906952
"1376",292.27866779855
"1377",437.85850256784
"1378",217.968021117613
"1379",116.86165237832
"1380",90.1361509575618
"1381",163.190829592546
"1382",155.469136498082
"1383",145.504269714741
"1384",168.615157545418
"1385",249.853557616411
"1386",447.92480370517
"1387",462.447736836045
"1388",343.45486379586
"1389",270.351786330282
"1390",219.728999442657
"1391",151.38904646471
"1392",114.960677128065
"1393",57.5242103631419
"1394",24.9583536291157
"1395",13.4630393693481
"1396",5.87674898939903
"1397",5.33205817745459
"1398",24.1315027727374
"1399",94.7702056349751
"1400",252.162714278556
"1401",460.76058450526
"1402",252.090411982511
"1403",147.781505152471
"1404",181.656453352053
"1405",229.593582589642
"1406",236.262923385673
"1407",212.068023008491
"1408",217.140990022865
"1409",324.643565587341
"1410",586.17990125204
"1411",501.168032036325
"1412",360.093051566678
"1413",261.768488059026
"1414",214.500523697614
"1415",200.52066271795
"1416",143.505487631895
"1417",123.188690185936
"1418",88.9584537826229
"1419",64.8015083812466
"1420",29.108354594847
"1421",8.43078897715652
"1422",8.65563254465632
"1423",22.1040947942599
"1424",48.6186709199224
"1425",102.725726161899
"1426",157.880822452586
"1427",274.207460634421
"1428",350.48334135055
"1429",409.916919938632
"1430",416.691693311584
"1431",413.097957347365
"1432",416.678709454653
"1433",400.058899959891
"1434",388.12494948108
"1435",336.031003013506
"1436",284.318549960018
"1437",234.455823713649
"1438",198.51056408781
"1439",180.080207638656
"1440",136.043053426979
"1441",119.891025483313
"1442",98.5772466775389
"1443",78.8067370792146
"1444",37.5381083678148
"1445",9.06132999356845
"1446",8.94448044506438
"1447",12.6892989231772
"1448",31.9375495173939
"1449",73.6160660060542
"1450",137.325715468715
"1451",261.431720973835
"1452",341.444728010181
"1453",414.146482119945
"1454",408.780902176741
"1455",387.666421306586
"1456",382.975745747039
"1457",394.704957697192
"1458",345.810772740331
"1459",282.831606677164
"1460",228.20970697531
"1461",187.512397824282
"1462",142.465853592416
"1463",125.311777550077
"1464",75.5033960092621
"1465",19.1710706037366
"1466",11.3800910429235
"1467",4.33980964806707
"1468",2.57631420100723
"1469",4.66778927682151
"1470",20.9343411514453
"1471",91.8067294926629
"1472",266.508549302954
"1473",429.222986488795
"1474",197.475584982163
"1475",122.647942984833
"1476",132.566935376187
"1477",183.075467878978
"1478",159.954317436667
"1479",152.537822900353
"1480",173.051758077034
"1481",286.583537996013
"1482",554.66185581873
"1483",565.346992038057
"1484",384.889688998154
"1485",271.962384183289
"1486",198.011898034689
"1487",128.969141891243
"1488",75.6114496211965
"1489",25.9172027045167
"1490",11.7893662738338
"1491",5.13470334163234
"1492",3.42088735778932
"1493",5.32778146205607
"1494",23.5125132070757
"1495",104.50764749819
"1496",298.83756763622
"1497",446.260998125882
"1498",223.78881858307
"1499",133.335218538164
"1500",137.580990134398
"1501",168.752162861212
"1502",173.855043551354
"1503",154.889842628725
"1504",165.874879725557
"1505",276.757895996641
"1506",324.322638396302
"1507",326.837554008554
"1508",352.942000201948
"1509",313.189114322187
"1510",216.92161617907
"1511",145.209662890049
"1512",89.4102197314458
"1513",33.3912681580185
"1514",14.1474661940269
"1515",6.33173210164532
"1516",4.26473584762903
"1517",4.43450218141892
"1518",24.2327570337137
"1519",117.900135510243
"1520",306.403779137858
"1521",476.76702679182
"1522",232.658697224585
"1523",139.235788621541
"1524",153.304955124617
"1525",205.267523706577
"1526",179.826060324369
"1527",161.622834762026
"1528",168.816717874922
"1529",251.425712680125
"1530",519.25611482107
"1531",547.004825707893
"1532",410.127068266241
"1533",321.120737915107
"1534",230.970678194948
"1535",182.430735779049
"1536",96.2764644481526
"1537",46.7347029360594
"1538",18.128706650606
"1539",10.1902301661712
"1540",5.81792891394592
"1541",4.99098409328742
"1542",31.5383506631911
"1543",138.043706696075
"1544",349.69888114619
"1545",500.128899223887
"1546",228.442186798392
"1547",137.839151543049
"1548",170.099321226548
"1549",205.853887527442
"1550",206.806902616682
"1551",171.333686534592
"1552",182.199471815951
"1553",281.215191214371
"1554",604.328066880627
"1555",582.455296234512
"1556",423.768696807002
"1557",344.203338559746
"1558",265.278920154943
"1559",198.65599555746
"1560",119.963387742429
"1561",33.8130465398671
"1562",12.992689086716
"1563",5.23756974926425
"1564",4.45826923078409
"1565",4.44673990062698
"1566",23.5641655478366
"1567",93.2120700933046
"1568",272.756384339239
"1569",428.006422214932
"1570",240.533059596463
"1571",124.078040898063
"1572",139.96355688195
"1573",180.294986271532
"1574",161.902319302593
"1575",155.469849787709
"1576",170.695788276672
"1577",255.276463628265
"1578",491.84648477307
"1579",520.197281214553
"1580",405.799128648377
"1581",300.83808964335
"1582",219.814333291631
"1583",169.513552405892
"1584",102.515887674881
"1585",42.948946791649
"1586",16.1015344959549
"1587",8.61801152785749
"1588",4.11774846743302
"1589",5.01966932687954
"1590",23.2477709361771
"1591",102.269798140364
"1592",296.379103687877
"1593",442.92922477393
"1594",233.092789798363
"1595",121.313712505214
"1596",147.758948382664
"1597",179.597503380549
"1598",176.559734591641
"1599",154.093594711974
"1600",170.224438729439
"1601",251.828619989359
"1602",470.900105749847
"1603",480.027485190786
"1604",394.37198043812
"1605",332.081843413151
"1606",257.829107450059
"1607",194.167737600774
"1608",130.863107532772
"1609",64.6791448347522
"1610",25.5874894363919
"1611",13.3080929719178
"1612",5.15376662304449
"1613",5.99320330004682
"1614",23.5257755987439
"1615",94.2923318014096
"1616",238.77526209625
"1617",391.236602999951
"1618",247.148987224948
"1619",139.851626665674
"1620",169.277338500127
"1621",199.424559457915
"1622",210.36370480208
"1623",185.949545056609
"1624",211.747668448589
"1625",163.724053305723
"1626",488.098508031027
"1627",394.303625749182
"1628",291.73969251519
"1629",268.77090662563
"1630",205.263637934368
"1631",172.825547709861
"1632",152.308334156629
"1633",113.764168871992
"1634",76.484217153894
"1635",53.6122214635105
"1636",21.650908642185
"1637",8.92008501375079
"1638",6.73746105654492
"1639",16.477730011296
"1640",37.8220396211732
"1641",84.0793710710415
"1642",141.077936145978
"1643",224.681225941269
"1644",265.936394887501
"1645",303.767705401168
"1646",328.202764157535
"1647",346.48764321064
"1648",322.733049940252
"1649",309.896545836067
"1650",282.066558201365
"1651",261.02724432828
"1652",260.028214655556
"1653",228.220164424609
"1654",191.500227005335
"1655",172.742357264124
"1656",152.704395715478
"1657",119.715336619004
"1658",91.8384086752304
"1659",68.0913251946652
"1660",26.3211149667461
"1661",9.97808417954218
"1662",6.87111739203463
"1663",9.60822266250308
"1664",27.6998899403143
"1665",62.9759525779207
"1666",128.867567160635
"1667",228.147349143012
"1668",307.238675473506
"1669",334.050638840727
"1670",355.288482177972
"1671",344.166504313263
"1672",314.033648828557
"1673",324.08881675316
"1674",283.528959402834
"1675",252.816022869692
"1676",220.249965824616
"1677",192.284164793324
"1678",152.199271179444
"1679",121.985163987613
"1680",73.9531863862449
"1681",30.1697404161662
"1682",12.8772244007172
"1683",6.99137046065426
"1684",3.48064146733885
"1685",5.85712809452114
"1686",21.3800947241577
"1687",86.3609054503779
"1688",249.505147302753
"1689",364.635464182678
"1690",216.608383544601
"1691",122.047935959382
"1692",138.399265700022
"1693",175.37911247575
"1694",135.852935137563
"1695",132.872452216494
"1696",164.398628543733
"1697",228.188136621182
"1698",516.433911141827
"1699",501.03070812832
"1700",395.369494884665
"1701",261.696630041001
"1702",171.968761305449
"1703",119.859328436637
"1704",75.763750336114
"1705",29.0511792092394
"1706",12.46741423827
"1707",5.74427689247942
"1708",3.80123467710015
"1709",5.38627537828887
"1710",23.3079872710466
"1711",105.910821346732
"1712",305.070246908031
"1713",439.154898363175
"1714",205.986810971795
"1715",128.788224367054
"1716",145.3708494243
"1717",164.318046501591
"1718",177.50486931656
"1719",145.731846054071
"1720",148.127957845515
"1721",265.20229683991
"1722",529.812008280196
"1723",541.629965919028
"1724",386.769993079636
"1725",300.027404538593
"1726",220.427689682326
"1727",161.585782940899
"1728",92.8440571830409
"1729",35.1482758053995
"1730",13.8596805896893
"1731",6.76968445718503
"1732",4.57166388413651
"1733",4.67182198109276
"1734",24.2027430055999
"1735",119.468320460007
"1736",298.615394595489
"1737",443.831682005614
"1738",210.268863698082
"1739",138.833441808362
"1740",153.108578679553
"1741",183.194971970634
"1742",166.836422329183
"1743",147.709362133086
"1744",151.754723329429
"1745",227.459470848476
"1746",482.713449030582
"1747",513.645780312235
"1748",385.356280139231
"1749",308.308410556614
"1750",222.773173517228
"1751",179.961498444062
"1752",94.618717682237
"1753",45.8029730788161
"1754",16.8962547116463
"1755",9.39103476290798
"1756",4.41703022183924
"1757",5.33152825289796
"1758",25.5829513699145
"1759",116.057059564506
"1760",315.994162311572
"1761",466.961398368737
"1762",225.054021751734
"1763",125.967491323249
"1764",153.200634535518
"1765",180.639057113418
"1766",175.008398632744
"1767",146.557785877709
"1768",170.107192957178
"1769",262.830737403138
"1770",520.068392717936
"1771",505.316851922024
"1772",388.113881813169
"1773",317.130980685176
"1774",242.846027577901
"1775",179.486282452089
"1776",126.022057620806
"1777",62.2305763280375
"1778",26.8210270265154
"1779",11.2096772271748
"1780",4.86437926909841
"1781",5.80309408397205
"1782",23.1384507656578
"1783",82.2075877977523
"1784",253.796960312861
"1785",388.120426746286
"1786",213.153219606318
"1787",127.563762352745
"1788",151.775902418399
"1789",163.305680983563
"1790",195.335324567548
"1791",150.851505676702
"1792",161.884410573606
"1793",230.589603460291
"1794",388.38939777006
"1795",383.928637917075
"1796",297.334444638453
"1797",235.58641908389
"1798",196.259092640048
"1799",186.670961026915
"1800",143.358999925948
"1801",118.552826123748
"1802",80.8936103979007
"1803",60.4888509398901
"1804",23.5687967498863
"1805",8.68466599268623
"1806",7.37592910195823
"1807",18.962496298202
"1808",42.6059829296849
"1809",95.3985750912184
"1810",141.659943535976
"1811",237.578567662359
"1812",294.614800908985
"1813",347.786294238911
"1814",365.805919907893
"1815",341.309898219907
"1816",323.465531573894
"1817",305.195806108395
"1818",286.610490457293
"1819",261.414474646446
"1820",300.292795399961
"1821",225.744388220952
"1822",187.694191895672
"1823",172.862224794238
"1824",148.26421593521
"1825",118.679128583785
"1826",91.0807526567049
"1827",69.6222254262149
"1828",27.4901691052927
"1829",9.6616096755798
"1830",7.32824603280131
"1831",10.5274308443686
"1832",29.5387845905509
"1833",66.4746337521485
"1834",118.546838678627
"1835",219.384366327157
"1836",268.674239329439
"1837",296.641963864091
"1838",327.767334952379
"1839",284.4382101628
"1840",243.980973631731
"1841",256.171479824772
"1842",237.642498726848
"1843",259.583575692844
"1844",224.361436134116
"1845",189.854037525903
"1846",150.152346123654
"1847",113.292044263919
"1848",77.2248691709763
"1849",73.0211942290563
"1850",66.9190341442332
"1851",49.7146713379725
"1852",23.872597832813
"1853",6.60026027077979
"1854",7.52988112932432
"1855",16.3553408938478
"1856",40.9109062329073
"1857",95.6356310792242
"1858",157.895704991737
"1859",255.361915772897
"1860",304.115868092145
"1861",363.035043369437
"1862",360.501217094268
"1863",389.529076851296
"1864",395.532138331378
"1865",381.240585398757
"1866",350.822225965263
"1867",303.489751182723
"1868",270.228944567683
"1869",217.015546578823
"1870",180.54594894487
"1871",140.683347444487
"1872",143.759770219154
"1873",114.288090252155
"1874",88.0521245716588
"1875",69.7923734487918
"1876",32.8105399516097
"1877",9.28499238338139
"1878",7.83684133857987
"1879",10.8131640473154
"1880",30.6668844102836
"1881",69.9599750413728
"1882",139.587546044373
"1883",243.464407815562
"1884",320.166395195472
"1885",364.520016632096
"1886",357.326570743154
"1887",177.048658087371
"1888",308.371613793583
"1889",315.482861317503
"1890",284.660545946925
"1891",236.271798886986
"1892",212.390880055484
"1893",157.803558437291
"1894",133.599096334137
"1895",95.3641185271645
"1896",73.9604499979059
"1897",32.2187200003363
"1898",12.8448230693905
"1899",7.37106633819902
"1900",2.43705505690843
"1901",5.67438692708384
"1902",23.8249964290742
"1903",111.927530823166
"1904",301.742462830457
"1905",452.577791352993
"1906",226.965280149721
"1907",138.147842469942
"1908",170.9721833859
"1909",223.280424274987
"1910",219.320436083779
"1911",191.637160286301
"1912",208.612659152754
"1913",326.326284622083
"1914",671.958314770796
"1915",680.029026240573
"1916",472.421066015616
"1917",348.391359064858
"1918",249.486973569561
"1919",164.37043361869
"1920",83.00258266014
"1921",36.4379889232483
"1922",15.355968641263
"1923",8.17806587323526
"1924",5.69093444357141
"1925",5.39030354068124
"1926",33.6782467619263
"1927",145.752098256974
"1928",367.898829723716
"1929",472.980428809377
"1930",214.161394621623
"1931",162.067537169938
"1932",174.198606156768
"1933",208.771941168825
"1934",227.23679369763
"1935",199.772066690473
"1936",205.404586980304
"1937",345.040179043172
"1938",689.943776768803
"1939",669.057745917361
"1940",432.503721096013
"1941",297.491572378162
"1942",225.811984617599
"1943",155.54966899223
"1944",86.1593072632322
"1945",37.7562163361257
"1946",15.105813860893
"1947",6.73518632466553
"1948",5.58274788018899
"1949",4.14674246895829
"1950",27.3263922346746
"1951",112.850569475692
"1952",321.925496854045
"1953",473.762879583009
"1954",238.800346493504
"1955",137.690492154689
"1956",151.283397673386
"1957",186.669901365183
"1958",173.062886889103
"1959",163.859983876416
"1960",184.323405074801
"1961",264.103779182115
"1962",516.993259147714
"1963",533.4513125731
"1964",388.077681989982
"1965",288.704416098432
"1966",210.348544633456
"1967",157.447063419003
"1968",91.6590065817177
"1969",43.353643552469
"1970",16.9846966920873
"1971",9.90592266616284
"1972",5.14658297452
"1973",5.10876989242703
"1974",26.4885474711339
"1975",114.928411748929
"1976",297.514201646412
"1977",449.082213490071
"1978",220.577282694336
"1979",118.976669265787
"1980",66.5668185941234
"1981",88.554549110761
"1982",126.627755365032
"1983",120.047065574875
"1984",151.229522267834
"1985",230.713697669979
"1986",486.421942795359
"1987",399.891235543049
"1988",279.102179919671
"1989",227.851265131523
"1990",196.166418447433
"1991",134.534937145847
"1992",97.0897296965503
"1993",49.4560458051354
"1994",21.5730534838466
"1995",11.4825942651518
"1996",5.75421405689636
"1997",4.83151492907428
"1998",22.0480448132308
"1999",85.0317279895093
"2000",259.38748492103
"2001",432.270535863417
"2002",247.494548396692
"2003",150.521149344093
"2004",156.743253434724
"2005",198.469000646055
"2006",192.966216467388
"2007",195.093581344652
"2008",212.596178555786
"2009",316.509321507089
"2010",474.16463272535
"2011",389.55366551435
"2012",319.449578727492
"2013",223.262572410881
"2014",185.558297362306
"2015",168.446820788824
"2016",139.048946524517
"2017",104.678528244601
"2018",79.3375502684926
"2019",59.5716781440327
"2020",23.3419303137098
"2021",8.00846951800489
"2022",6.96731157416494
"2023",16.9401725944359
"2024",41.1204867687173
"2025",94.0771878857403
"2026",158.48074691749
"2027",231.01885631329
"2028",156.250368377598
"2029",153.730941223413
"2030",145.799613240105
"2031",160.685409829861
"2032",176.916714042576
"2033",148.987059253339
"2034",122.922078716015
"2035",17.5607026268023
"2036",40.6817079186196
"2037",137.28664864155
"2038",256.493261493669
"2039",328.043149682777
"2040",385.608558812058
"2041",384.898208085236
"2042",363.005505590176
"2043",363.089076398493
"2044",367.726168615264
"2045",358.482555281233
"2046",303.648782871813
"2047",247.774276483871
"2048",204.015504030903
"2049",145.38061554856
"2050",102.84806237061
"2051",66.3643841731567
"2052",30.2868440133014
"2053",13.0536221988413
"2054",8.20759534832911
"2055",4.74147612107257
"2056",5.22620022788574
"2057",25.3741239306453
"2058",106.895668788722
"2059",317.999221833105
"2060",472.317279370317
"2061",236.944330725189
"2062",145.233875568035
"2063",171.752350736376
"2064",209.041005660336
"2065",201.163178473362
"2066",193.070453357165
"2067",210.139565172011
"2068",314.413365842874
"2069",563.360633672862
"2070",620.816935407958
"2071",431.473627223277
"2072",290.064333267155
"2073",214.810558258478
"2074",136.032531884225
"2075",73.657382538055
"2076",25.8010651316111
"2077",12.3439525989945
"2078",6.18716107604284
"2079",4.81622364696621
"2080",4.57270044486872
"2081",27.2047414158737
"2082",118.612509902963
"2083",326.290040564131
"2084",492.270350997624
"2085",235.756102984086
"2086",154.153335060169
"2087",162.334480529436
"2088",204.471659118527
"2089",208.171327180768
"2090",186.213349471972
"2091",197.562943117143
"2092",323.09835995256
"2093",646.702196384739
"2094",630.974963638278
"2095",446.203197595326
"2096",326.697685803217
"2097",204.776856952161
"2098",152.221084509068
"2099",87.2089429407111
"2100",30.8108428007138
"2101",13.4320699001423
"2102",5.64694317889778
"2103",4.75235778485991
"2104",4.17190429820603
"2105",25.1064096476549
"2106",107.812396249928
"2107",285.791532209347
"2108",449.937384091935
"2109",234.835872184276
"2110",146.628731009721
"2111",160.191766710333
"2112",201.879158689972
"2113",192.316533473442
"2114",173.521126060707
"2115",191.421180770073
"2116",280.852672966565
"2117",561.765345708915
"2118",561.144692840774
"2119",374.775368192629
"2120",293.0193045343
"2121",209.184558640013
"2122",149.295215016082
"2123",78.6752234941238
"2124",24.1635744343674
"2125",8.71419062598329
"2126",4.86349818056729
"2127",4.08853027009837
"2128",4.34496176930729
"2129",22.2643563717491
"2130",89.6510263072447
"2131",247.857329795131
"2132",218.944264995281
"2133",105.350852008064
"2134",56.40782260301
"2135",50.825767876933
"2136",77.4262561390377
"2137",64.6082399918442
"2138",86.0815269329871
"2139",131.966558628958
"2140",182.303690499053
"2141",407.363950909866
"2142",389.742466806268
"2143",325.78534667918
"2144",176.796720365835
"2145",118.65709710943
"2146",87.1437252297139
"2147",60.2632944226592
"2148",16.9160265897888
"2149",9.03619539076548
"2150",4.04259560825936
"2151",4.10067503771283
"2152",3.12211776679473
"2153",19.5691100183037
"2154",75.6474727609069
"2155",215.507371519094
"2156",319.76949406094
"2157",170.207358128164
"2158",84.6917814580989
"2159",98.4972661578029
"2160",128.755023693945
"2161",112.136459309185
"2162",119.202366831074
"2163",142.510998765676
"2164",200.972392619868
"2165",252.199241037055
"2166",225.487019523876
"2167",191.939493055359
"2168",122.554172580302
"2169",112.647352447698
"2170",100.849410415171
"2171",69.7519810168849
"2172",29.9392658593188
"2173",11.587440704848
"2174",6.57657058538693
"2175",4.10196737628942
"2176",4.0573094377779
"2177",22.7867801633881
"2178",85.5019277036877
"2179",249.080514635219
"2180",365.375732046761
"2181",193.44016229622
"2182",95.2220739365069
"2183",102.759545410106
"2184",124.385481121467
"2185",105.894381927568
"2186",110.122198607826
"2187",140.301208547175
"2188",218.821951603141
"2189",413.277611105671
"2190",353.704998680231
"2191",275.510318228416
"2192",178.272345301317
"2193",160.558312318326
"2194",99.9487680748041
"2195",84.4128804096688
"2196",52.4845143640554
"2197",20.9059591113846
"2198",8.54180283197733
"2199",5.39587938464446
"2200",3.52023516115444
"2201",24.3160380504587
"2202",105.461909198771
"2203",157.333907413476
"2204",234.822297439663
"2205",126.418763940869
"2206",73.7315443624532
"2207",101.318357203763
"2208",113.232066976527
"2209",104.225510493088
"2210",98.2870324198298
"2211",108.547233480269
"2212",198.261912582207
"2213",540.841418642665
"2214",429.694362887127
"2215",241.73426262475
"2216",237.295974980259
"2217",156.575710212941
"2218",151.55014590122
"2219",107.889618598281
"2220",97.2374678554607
"2221",64.4638613848343
"2222",40.2365587660445
"2223",24.993703356172
"2224",9.0696090470883
"2225",6.74098233797045
"2226",18.1698996252104
"2227",40.214565635436
"2228",84.4761927246764
"2229",142.451378033493
"2230",210.570088842855
"2231",294.949612231343
"2232",314.930585332331
"2233",353.245780485301
"2234",366.127696399942
"2235",356.84510272211
"2236",373.275535875759
"2237",391.41231966821
"2238",301.875125766781
"2239",271.288875954462
"2240",228.99621416867
"2241",166.429330021744
"2242",153.075580677515
"2243",123.138825472735
"2244",94.1467315052776
"2245",74.2983271321804
"2246",27.6806787579641
"2247",18.917384128852
"2248",6.15903453586574
"2249",8.22242331686917
"2250",12.3321948920117
"2251",27.3067430236454
"2252",59.0143806845614
"2253",129.633387860334
"2254",216.297880692508
"2255",311.352026818311
"2256",366.919314241201
"2257",343.41118929408
"2258",321.834215865463
"2259",319.042314342545
"2260",454.142486056272
"2261",422.414260370849
"2262",333.774316690064
"2263",184.193266517487
"2264",173.439053622585
"2265",125.089600009523
"2266",105.936600958622
"2267",63.1233548146776
"2268",27.4920698673876
"2269",11.3551643434213
"2270",5.75709094793942
"2271",4.00890981297338
"2272",6.12066112287533
"2273",22.7387390595
"2274",104.788363141671
"2275",270.184630062202
"2276",339.377652089208
"2277",193.278812543962
"2278",107.554804109447
"2279",167.396121307205
"2280",177.946919211852
"2281",178.340226008915
"2282",184.762773251213
"2283",212.25101784748
"2284",337.099663023157
"2285",653.625410162421
"2286",536.885035780204
"2287",339.398802571475
"2288",243.382412647095
"2289",180.903096345236
"2290",119.246288958707
"2291",69.628963308382
"2292",29.399799776573
"2293",11.3345898105594
"2294",4.79698859975521
"2295",3.78695637075467
"2296",3.72995497480411
"2297",14.1918023495086
"2298",115.377010135156
"2299",274.622578100936
"2300",385.486099304241
"2301",124.623565949704
"2302",69.7614030647343
"2303",134.324820861395
"2304",148.475043887013
"2305",173.805980624825
"2306",153.133068308841
"2307",155.52723041315
"2308",280.025267628768
"2309",518.41797303133
"2310",449.037708200726
"2311",285.363675736237
"2312",308.789663582555
"2313",196.261513423923
"2314",137.402329580776
"2315",82.4597469153986
"2316",32.3869881615774
"2317",12.9206510264418
"2318",5.26030197573055
"2319",4.64102406649348
"2320",5.91765925213939
"2321",23.2461303168006
"2322",70.9294914830283
"2323",166.440622997186
"2324",241.330413838234
"2325",122.923179090008
"2326",104.585020200256
"2327",139.311228485122
"2328",185.269807852942
"2329",176.878757757329
"2330",185.010593819152
"2331",185.234353018954
"2332",300.818915208444
"2333",590.711457181896
"2334",285.943410570719
"2335",171.39860459215
"2336",130.966548820514
"2337",101.104585922038
"2338",145.067809805574
"2339",82.5132231866149
"2340",40.8036345165616
"2341",13.0838961781038
"2342",6.04056440553645
"2343",4.7939021859548
"2344",5.82864832265598
"2345",24.9985979952255
"2346",125.393889089476
"2347",321.965840993527
"2348",458.037330249888
"2349",233.862652109088
"2350",138.188076711749
"2351",167.250213695386
"2352",203.50682610406
"2353",190.612064273967
"2354",187.726749034716
"2355",211.303828202204
"2356",343.240035411189
"2357",667.554906483931
"2358",647.393674809439
"2359",390.519558097333
"2360",308.368773590587
"2361",235.078410923938
"2362",170.358296301537
"2363",96.6221531749401
"2364",51.441842522374
"2365",22.1918973693521
"2366",9.79914186251633
"2367",5.64263513188213
"2368",6.19186753345205
"2369",24.2973076434623
"2370",104.69976633208
"2371",268.443071810288
"2372",461.095734216474
"2373",259.740204776426
"2374",167.250976816389
"2375",209.685331831369
"2376",229.265642787339
"2377",241.346635962079
"2378",214.699698201489
"2379",251.416699966689
"2380",350.941663392063
"2381",595.229174440791
"2382",470.401780599177
"2383",274.525694640571
"2384",203.163718197022
"2385",161.293176432788
"2386",145.318948078982
"2387",122.334532022365
"2388",39.3420455239508
"2389",13.8876584628487
"2390",7.24652311414928
"2391",4.53926237369229
"2392",5.37580611923517
"2393",23.8926399915392
"2394",106.801164954959
"2395",282.395362264242
"2396",473.003117694132
"2397",213.916121802884
"2398",115.01871827452
"2399",140.294476822265
"2400",171.847152151577
"2401",169.155184592107
"2402",130.835885792008
"2403",142.763828275131
"2404",219.171028351212
"2405",427.7006492617
"2406",379.758484451388
"2407",272.45129139109
"2408",201.942054646424
"2409",161.809687686176
"2410",122.313777191143
"2411",81.3575982795967
"2412",44.0743769953289
"2413",19.5663177152347
"2414",9.02436500250079
"2415",4.2204184823937
"2416",4.92856729765766
"2417",20.8588550586436
"2418",87.238061978671
"2419",250.926145998141
"2420",469.994205397444
"2421",237.8924111119
"2422",150.27010865975
"2423",180.391683916771
"2424",224.616521606619
"2425",205.739227754916
"2426",200.904676220765
"2427",214.838677319597
"2428",297.984665864809
"2429",406.439980619807
"2430",319.943140447523
"2431",205.988537222811
"2432",155.220773671397
"2433",131.868296279538
"2434",123.028184436616
"2435",94.673493690523
"2436",83.120531564342
"2437",60.9988210695539
"2438",43.4139163071775
"2439",18.8314247624749
"2440",8.24188359869292
"2441",7.46082864365595
"2442",17.1311610951006
"2443",39.3424884252922
"2444",103.036849782103
"2445",159.034294690044
"2446",216.873469693824
"2447",259.399418812629
"2448",337.694643673214
"2449",382.643604726188
"2450",326.852986124946
"2451",354.425439955021
"2452",355.627158091999
"2453",293.275147309131
"2454",240.294487302565
"2455",226.87601025877
"2456",169.397562140474
"2457",122.97350730509
"2458",115.623755191371
"2459",102.85218134905
"2460",73.0472714664634
"2461",66.651626158688
"2462",41.8721984450683
"2463",24.1832076004722
"2464",8.3415177452018
"2465",7.07738426530581
"2466",9.01631471447555
"2467",25.8231790835673
"2468",62.7997497890941
"2469",132.967448796504
"2470",211.374881974617
"2471",272.452939682228
"2472",335.663928749528
"2473",346.139483146633
"2474",327.383716090582
"2475",335.263068161483
"2476",340.179110828715
"2477",287.24872805259
"2478",231.436628231349
"2479",193.344654553334
"2480",128.52124384336
"2481",98.7245571471337
"2482",74.9155015875981
"2483",50.5615524670439
"2484",24.9255550866267
"2485",9.89025882136372
"2486",4.98201891391977
"2487",3.37909440084788
"2488",5.69008928768781
"2489",20.7852228931795
"2490",86.9332801736561
"2491",216.667413018237
"2492",359.64443694929
"2493",187.104753163647
"2494",97.5229072301191
"2495",126.836493123633
"2496",161.704496382819
"2497",156.270923932716
"2498",143.105375821256
"2499",176.752911711293
"2500",264.288582016876
"2501",482.919968785606
"2502",500.998151376919
"2503",195.595627494716
"2504",196.844708860194
"2505",132.372134052226
"2506",97.1341713909448
"2507",57.9472634146246
"2508",23.5462861287196
"2509",9.87091480463153
"2510",4.28936623619685
"2511",3.21716731506309
"2512",4.72690625016629
"2513",20.4888793904776
"2514",95.1751412050344
"2515",276.235553755378
"2516",466.069571555707
"2517",245.471897716812
"2518",138.016999838217
"2519",140.310579324147
"2520",189.640432685235
"2521",190.577678631028
"2522",170.603943542909
"2523",197.987405136862
"2524",307.564197718965
"2525",619.326542792557
"2526",555.690751348813
"2527",275.556594346081
"2528",209.732564805758
"2529",143.400015557069
"2530",108.599398739417
"2531",65.0175887551014
"2532",28.3765670336009
"2533",11.0787819571371
"2534",4.82990978414703
"2535",3.85321226046834
"2536",4.54805904796704
"2537",22.4682546979348
"2538",105.357785389276
"2539",289.804753757956
"2540",443.567512360248
"2541",225.976169897416
"2542",119.798296515681
